"gene_id"	"SRR1039508"	"SRR1039509"	"SRR1039512"	"SRR1039513"	"SRR1039516"	"SRR1039517"	"SRR1039520"	"SRR1039521"
"19745"	"ENSG00000201925"	0	0	0	0	0	0	0	0
"19746"	"ENSG00000201931"	0	0	0	0	0	0	1	0
"19747"	"ENSG00000201933"	0	0	0	0	0	0	0	0
"19748"	"ENSG00000201938"	0	0	0	0	0	0	0	0
"19749"	"ENSG00000201939"	0	0	0	0	0	0	0	0
"19750"	"ENSG00000201942"	0	0	0	0	0	0	0	0
"19751"	"ENSG00000201943"	0	0	0	0	0	0	0	0
"19752"	"ENSG00000201944"	1	0	0	0	0	0	0	0
"19753"	"ENSG00000201945"	0	0	0	0	0	0	0	0
"19754"	"ENSG00000201950"	0	1	0	0	0	0	0	0
"19755"	"ENSG00000201954"	0	0	0	0	0	0	0	0
"19756"	"ENSG00000201955"	0	0	0	1	0	0	0	0
"19757"	"ENSG00000201957"	0	0	0	0	0	1	0	0
"19758"	"ENSG00000201959"	0	0	0	0	0	1	0	0
"19759"	"ENSG00000201962"	0	0	0	0	0	0	0	0
"19760"	"ENSG00000201965"	0	0	0	0	0	0	0	0
"19761"	"ENSG00000201966"	0	0	0	0	0	0	0	0
"19762"	"ENSG00000201967"	0	0	0	0	0	0	0	0
"19763"	"ENSG00000201968"	0	0	0	0	0	0	0	0
"19764"	"ENSG00000201969"	0	0	0	0	0	0	0	0
"19765"	"ENSG00000201980"	0	0	0	0	0	0	0	0
"19766"	"ENSG00000201984"	0	0	0	0	0	0	0	0
"19767"	"ENSG00000201987"	0	0	0	0	0	0	0	0
"19768"	"ENSG00000201988"	3	0	4	0	1	2	0	0
"19769"	"ENSG00000201990"	0	0	0	0	0	0	0	0
"19770"	"ENSG00000201992"	0	0	0	0	0	0	0	0
"19771"	"ENSG00000201998"	1	1	3	0	1	0	0	0
"19772"	"ENSG00000201999"	0	0	0	0	0	0	0	0
"19773"	"ENSG00000202000"	2	3	3	7	0	6	1	2
"19774"	"ENSG00000202001"	0	0	0	0	0	0	0	0
"19775"	"ENSG00000202008"	0	0	0	0	0	0	0	0
"19776"	"ENSG00000202012"	0	0	0	0	0	0	0	0
"19777"	"ENSG00000202014"	0	0	0	0	0	0	0	0
"19778"	"ENSG00000202016"	0	0	0	0	0	0	0	0
"19779"	"ENSG00000202017"	0	0	0	0	0	0	0	0
"19780"	"ENSG00000202019"	0	0	0	0	0	1	0	1
"19781"	"ENSG00000202021"	0	0	0	0	0	1	0	0
"19782"	"ENSG00000202023"	0	0	0	0	0	0	0	0
"19783"	"ENSG00000202024"	0	0	0	0	0	0	0	0
"19784"	"ENSG00000202025"	0	0	0	0	0	0	0	0
"19785"	"ENSG00000202026"	0	0	0	0	0	0	0	0
"19786"	"ENSG00000202027"	0	0	0	0	0	0	0	0
"19787"	"ENSG00000202029"	0	0	0	0	0	0	0	0
"19788"	"ENSG00000202031"	0	0	0	0	0	0	0	0
"19789"	"ENSG00000202034"	0	0	0	0	0	0	0	0
"19790"	"ENSG00000202035"	0	0	0	0	0	0	0	0
"19791"	"ENSG00000202039"	0	0	0	0	0	0	0	0
"19792"	"ENSG00000202041"	0	0	0	0	0	0	0	0
"19793"	"ENSG00000202044"	0	0	0	0	0	0	0	0
"19794"	"ENSG00000202046"	0	0	0	0	0	0	0	0
"19795"	"ENSG00000202047"	0	0	0	0	0	0	0	0
"19796"	"ENSG00000202048"	0	0	0	0	0	0	0	1
"19797"	"ENSG00000202050"	0	0	0	0	0	0	0	0
"19798"	"ENSG00000202051"	0	0	0	0	0	0	0	0
"19799"	"ENSG00000202054"	0	0	0	1	0	0	0	0
"19800"	"ENSG00000202056"	0	0	0	0	0	0	0	0
"19801"	"ENSG00000202058"	3	1	2	2	5	4	2	3
"19802"	"ENSG00000202059"	0	0	0	0	0	0	0	0
"19803"	"ENSG00000202060"	0	0	0	0	0	0	0	0
"19804"	"ENSG00000202063"	0	0	0	0	0	0	0	0
"19805"	"ENSG00000202064"	0	0	0	0	0	0	0	0
"19806"	"ENSG00000202067"	0	0	0	0	0	0	1	0
"19807"	"ENSG00000202069"	0	0	0	0	0	0	0	0
"19808"	"ENSG00000202070"	0	0	0	0	0	0	0	0
"19809"	"ENSG00000202071"	0	0	0	0	0	0	0	0
"19810"	"ENSG00000202072"	0	0	0	0	0	0	0	0
"19811"	"ENSG00000202074"	0	0	0	0	0	0	0	0
"19812"	"ENSG00000202077"	0	0	0	0	0	0	0	0
"19813"	"ENSG00000202078"	2	4	4	1	4	8	4	4
"19814"	"ENSG00000202079"	0	0	1	0	3	0	1	0
"19815"	"ENSG00000202081"	0	0	1	0	0	0	0	0
"19816"	"ENSG00000202082"	0	0	0	0	0	0	0	0
"19817"	"ENSG00000202089"	0	0	0	0	0	0	0	0
"19818"	"ENSG00000202092"	0	0	0	0	0	0	0	0
"19819"	"ENSG00000202093"	0	0	0	0	0	0	0	0
"19820"	"ENSG00000202095"	0	0	0	0	0	0	0	0
"19821"	"ENSG00000202099"	0	0	0	0	0	0	0	0
"19822"	"ENSG00000202100"	0	0	0	0	0	0	0	0
"19823"	"ENSG00000202103"	0	0	0	0	0	0	0	0
"19824"	"ENSG00000202105"	0	0	0	0	0	0	0	0
"19825"	"ENSG00000202107"	8	3	9	6	6	13	3	3
"19826"	"ENSG00000202111"	0	0	0	0	0	1	0	0
"19827"	"ENSG00000202112"	0	0	0	0	0	0	0	0
"19828"	"ENSG00000202119"	0	0	0	0	0	0	0	0
"19829"	"ENSG00000202124"	0	1	0	0	0	0	0	0
"19830"	"ENSG00000202125"	0	0	0	0	0	0	0	1
"19831"	"ENSG00000202129"	0	0	0	0	0	1	0	0
"19832"	"ENSG00000202137"	0	0	0	0	0	0	0	0
"19833"	"ENSG00000202140"	0	0	0	0	0	0	0	0
"19834"	"ENSG00000202141"	0	0	0	0	0	0	0	0
"19835"	"ENSG00000202142"	0	0	0	0	0	0	0	0
"19836"	"ENSG00000202144"	0	0	0	0	0	0	0	0
"19837"	"ENSG00000202146"	0	0	0	0	0	0	0	0
"19838"	"ENSG00000202147"	0	0	0	0	0	0	0	0
"19839"	"ENSG00000202150"	2	0	1	0	2	0	1	0
"19840"	"ENSG00000202151"	0	0	0	0	0	0	0	0
"19841"	"ENSG00000202157"	0	0	0	0	0	0	0	0
"19842"	"ENSG00000202159"	0	0	0	0	0	0	0	0
"19843"	"ENSG00000202160"	0	0	0	0	0	0	0	0
"19844"	"ENSG00000202164"	0	0	0	0	0	0	0	0
"19845"	"ENSG00000202167"	0	0	0	0	0	0	0	0
"19846"	"ENSG00000202169"	0	0	0	0	0	0	0	0
"19847"	"ENSG00000202172"	0	0	0	0	0	0	0	0
"19848"	"ENSG00000202174"	0	0	0	0	0	0	0	0
"19849"	"ENSG00000202175"	0	0	0	0	0	0	0	0
"19850"	"ENSG00000202177"	0	0	0	0	0	0	0	0
"19851"	"ENSG00000202178"	0	0	0	0	0	1	0	0
"19852"	"ENSG00000202182"	0	0	0	0	0	0	0	0
"19853"	"ENSG00000202183"	0	0	0	0	0	0	0	0
"19854"	"ENSG00000202184"	0	0	0	0	0	0	0	0
"19855"	"ENSG00000202186"	0	0	0	0	0	0	0	0
"19856"	"ENSG00000202187"	0	0	0	0	0	0	0	0
"19857"	"ENSG00000202188"	0	0	0	0	0	0	0	0
"19858"	"ENSG00000202189"	0	0	0	0	0	0	0	0
"19859"	"ENSG00000202190"	0	0	0	0	0	0	0	0
"19860"	"ENSG00000202191"	1	0	2	1	0	0	0	0
"19861"	"ENSG00000202193"	0	0	0	0	0	0	0	0
"19862"	"ENSG00000202195"	0	0	0	0	0	0	0	0
"19863"	"ENSG00000202198"	47	2	13	2	43	17	2	9
"19864"	"ENSG00000202199"	0	0	0	0	0	0	0	0
"19865"	"ENSG00000202200"	0	0	0	0	0	0	0	0
"19866"	"ENSG00000202205"	0	0	0	0	0	0	0	0
"19867"	"ENSG00000202206"	0	0	0	0	0	0	0	0
"19868"	"ENSG00000202211"	0	0	0	0	0	0	0	0
"19869"	"ENSG00000202215"	0	0	0	0	0	0	2	0
"19870"	"ENSG00000202216"	0	0	0	0	0	0	0	0
"19871"	"ENSG00000202217"	0	0	0	0	0	0	0	0
"19872"	"ENSG00000202220"	1	0	3	0	0	1	1	0
"19873"	"ENSG00000202222"	0	0	0	0	0	0	0	0
"19874"	"ENSG00000202224"	0	0	0	0	0	0	0	0
"19875"	"ENSG00000202225"	0	0	0	0	0	0	0	0
"19876"	"ENSG00000202227"	0	0	0	0	0	0	0	1
"19877"	"ENSG00000202229"	0	0	0	0	0	0	0	0
"19878"	"ENSG00000202231"	0	0	0	0	0	0	0	0
"19879"	"ENSG00000202233"	0	0	0	0	0	0	0	0
"19880"	"ENSG00000202237"	0	0	0	0	0	0	0	0
"19881"	"ENSG00000202239"	0	0	0	0	0	0	0	0
"19882"	"ENSG00000202240"	0	0	0	0	0	0	0	0
"19883"	"ENSG00000202241"	0	0	0	0	0	0	0	0
"19884"	"ENSG00000202242"	0	0	0	0	0	0	0	0
"19885"	"ENSG00000202245"	0	0	0	0	0	0	0	0
"19886"	"ENSG00000202248"	0	0	0	0	0	0	0	0
"19887"	"ENSG00000202249"	0	0	0	0	0	0	0	0
"19888"	"ENSG00000202250"	0	0	0	0	0	0	0	0
"19889"	"ENSG00000202251"	0	0	0	0	0	0	0	0
"19890"	"ENSG00000202252"	0	0	0	0	0	0	0	0
"19891"	"ENSG00000202254"	0	0	0	0	0	0	0	0
"19892"	"ENSG00000202255"	0	0	0	0	0	0	1	0
"19893"	"ENSG00000202257"	0	0	0	0	0	0	0	0
"19894"	"ENSG00000202259"	0	0	1	0	0	0	1	0
"19895"	"ENSG00000202260"	1	0	0	0	0	2	0	0
"19896"	"ENSG00000202261"	0	0	0	0	0	0	0	0
"19897"	"ENSG00000202263"	0	0	0	0	0	0	0	0
"19898"	"ENSG00000202264"	0	0	0	0	0	0	0	0
"19899"	"ENSG00000202265"	0	0	0	0	0	0	0	0
"19900"	"ENSG00000202268"	0	0	0	0	0	1	0	0
"19901"	"ENSG00000202269"	0	0	0	0	0	0	0	0
"19902"	"ENSG00000202270"	0	0	0	0	0	0	0	0
"19903"	"ENSG00000202272"	0	0	0	0	0	0	0	0
"19904"	"ENSG00000202273"	0	0	0	0	0	0	0	0
"19905"	"ENSG00000202275"	0	0	0	0	0	0	0	0
"19906"	"ENSG00000202276"	0	0	1	1	0	0	0	0
"19907"	"ENSG00000202279"	0	0	1	0	0	0	0	0
"19908"	"ENSG00000202281"	0	0	0	0	0	0	0	0
"19909"	"ENSG00000202283"	0	0	0	0	0	0	0	0
"19910"	"ENSG00000202285"	0	0	0	0	0	0	0	0
"19911"	"ENSG00000202290"	2	0	3	2	0	1	2	0
"19912"	"ENSG00000202293"	0	0	0	0	0	0	0	0
"19913"	"ENSG00000202296"	0	0	0	0	0	0	0	0
"19914"	"ENSG00000202297"	0	0	0	0	0	0	0	0
"19915"	"ENSG00000202300"	0	0	0	0	0	0	0	0
"19916"	"ENSG00000202304"	0	0	0	0	0	0	0	0
"19917"	"ENSG00000202306"	0	0	0	0	0	0	0	0
"19918"	"ENSG00000202308"	0	0	0	0	0	0	0	0
"19919"	"ENSG00000202309"	0	0	0	0	0	0	0	0
"19920"	"ENSG00000202310"	0	0	0	0	0	0	0	0
"19921"	"ENSG00000202313"	0	0	0	0	0	0	0	0
"19922"	"ENSG00000202314"	2	3	2	2	2	4	1	3
"19923"	"ENSG00000202317"	0	0	0	0	0	0	0	0
"19924"	"ENSG00000202318"	3	1	1	2	0	0	0	0
"19925"	"ENSG00000202322"	0	0	0	0	0	0	0	0
"19926"	"ENSG00000202324"	0	0	0	0	0	0	0	0
"19927"	"ENSG00000202329"	0	0	0	0	0	0	0	0
"19928"	"ENSG00000202331"	0	0	0	0	0	0	0	0
"19929"	"ENSG00000202332"	0	0	0	0	0	0	0	0
"19930"	"ENSG00000202334"	0	0	0	0	0	0	0	0
"19931"	"ENSG00000202335"	0	0	0	0	0	0	0	0
"19932"	"ENSG00000202336"	0	0	0	0	0	0	0	0
"19933"	"ENSG00000202337"	0	0	0	0	1	1	1	0
"19934"	"ENSG00000202339"	0	0	0	0	0	0	0	0
"19935"	"ENSG00000202341"	0	1	1	0	0	0	0	0
"19936"	"ENSG00000202343"	2	10	6	7	15	15	1	10
"19937"	"ENSG00000202344"	0	0	0	0	0	0	0	0
"19938"	"ENSG00000202345"	0	0	0	0	0	0	0	0
"19939"	"ENSG00000202347"	0	0	0	1	1	0	0	1
"19940"	"ENSG00000202350"	0	0	0	0	0	0	0	0
"19941"	"ENSG00000202351"	0	0	0	0	0	0	0	0
"19942"	"ENSG00000202354"	0	0	0	0	0	0	0	0
"19943"	"ENSG00000202356"	0	0	0	0	0	0	0	0
"19944"	"ENSG00000202357"	0	0	0	0	0	0	0	0
"19945"	"ENSG00000202358"	1	4	1	0	2	3	1	3
"19946"	"ENSG00000202360"	0	0	0	0	0	0	0	0
"19947"	"ENSG00000202361"	0	0	0	0	0	0	0	0
"19948"	"ENSG00000202363"	0	0	0	0	0	0	0	0
"19949"	"ENSG00000202368"	0	0	0	0	0	0	0	0
"19950"	"ENSG00000202373"	0	0	0	0	0	0	0	0
"19951"	"ENSG00000202374"	0	0	0	0	0	1	0	0
"19952"	"ENSG00000202377"	0	0	0	0	0	0	0	0
"19953"	"ENSG00000202379"	0	0	0	0	1	0	0	0
"19954"	"ENSG00000202380"	0	0	0	0	0	0	0	0
"19955"	"ENSG00000202382"	5	0	2	0	4	1	0	0
"19956"	"ENSG00000202383"	0	0	0	0	0	0	0	0
"19957"	"ENSG00000202385"	0	0	0	0	0	0	0	0
"19958"	"ENSG00000202386"	0	0	0	0	0	0	0	0
"19959"	"ENSG00000202388"	0	0	0	0	0	0	0	0
"19960"	"ENSG00000202389"	0	0	0	0	0	0	0	0
"19961"	"ENSG00000202392"	1	1	0	0	0	0	0	0
"19962"	"ENSG00000202395"	0	0	0	0	0	0	0	0
"19963"	"ENSG00000202398"	0	0	0	0	0	0	0	0
"19964"	"ENSG00000202399"	0	0	0	0	0	0	0	0
"19965"	"ENSG00000202400"	0	0	0	0	1	0	0	0
"19966"	"ENSG00000202402"	0	0	0	0	0	0	0	0
"19967"	"ENSG00000202406"	0	0	0	0	0	0	0	0
"19968"	"ENSG00000202407"	0	0	0	0	0	0	0	0
"19969"	"ENSG00000202408"	0	2	0	0	2	0	0	0
"19970"	"ENSG00000202410"	0	0	0	0	0	0	0	0
"19971"	"ENSG00000202411"	0	0	0	0	0	0	0	0
"19972"	"ENSG00000202412"	0	0	0	0	0	0	0	0
"19973"	"ENSG00000202414"	0	0	0	0	0	0	0	0
"19974"	"ENSG00000202415"	0	1	1	0	0	0	1	0
"19975"	"ENSG00000202417"	0	0	0	0	0	0	0	0
"19976"	"ENSG00000202422"	0	0	0	0	0	0	0	0
"19977"	"ENSG00000202423"	0	0	0	0	0	0	0	0
"19978"	"ENSG00000202427"	0	0	0	0	0	0	0	0
"19979"	"ENSG00000202428"	0	0	0	0	0	0	0	0
"19980"	"ENSG00000202429"	0	0	0	0	0	0	0	0
"19981"	"ENSG00000202430"	0	0	0	0	0	0	0	0
"19982"	"ENSG00000202431"	0	0	0	0	0	0	0	0
"19983"	"ENSG00000202433"	0	0	0	0	0	0	0	0
"19984"	"ENSG00000202434"	0	0	0	0	0	0	0	1
"19985"	"ENSG00000202438"	0	0	0	0	0	0	0	0
"19986"	"ENSG00000202440"	0	0	0	0	0	0	0	0
"19987"	"ENSG00000202441"	4	2	6	1	6	5	3	2
"19988"	"ENSG00000202444"	0	0	0	0	0	0	0	0
"19989"	"ENSG00000202445"	0	0	0	0	0	0	0	0
"19990"	"ENSG00000202449"	0	0	0	0	0	0	0	0
"19991"	"ENSG00000202459"	0	0	0	0	0	0	0	0
"19992"	"ENSG00000202461"	1	3	1	0	0	1	0	1
"19993"	"ENSG00000202468"	0	0	0	0	0	0	0	0
"19994"	"ENSG00000202469"	0	0	0	0	0	0	0	0
"19995"	"ENSG00000202470"	0	0	0	0	0	0	0	0
"19996"	"ENSG00000202471"	0	0	0	0	0	0	0	0
"19997"	"ENSG00000202472"	0	0	0	0	0	0	1	0
"19998"	"ENSG00000202473"	0	0	0	0	0	0	0	0
"19999"	"ENSG00000202474"	1	2	5	2	8	8	3	4
"20000"	"ENSG00000202476"	0	0	0	0	0	0	0	0
"20001"	"ENSG00000202478"	0	0	0	0	0	0	0	0
"20002"	"ENSG00000202479"	0	0	0	0	0	0	0	0
"20003"	"ENSG00000202482"	0	0	0	0	0	0	0	0
"20004"	"ENSG00000202485"	0	0	0	0	0	0	0	0
"20005"	"ENSG00000202487"	0	1	0	0	0	0	0	0
"20006"	"ENSG00000202490"	0	0	0	0	0	0	0	0
"20007"	"ENSG00000202491"	0	0	0	0	0	0	0	0
"20008"	"ENSG00000202495"	0	0	0	0	0	0	0	0
"20009"	"ENSG00000202496"	0	0	1	0	0	0	0	0
"20010"	"ENSG00000202497"	0	0	0	0	0	0	0	0
"20011"	"ENSG00000202498"	0	0	0	0	0	0	0	0
"20012"	"ENSG00000202499"	0	0	0	0	0	0	0	0
"20013"	"ENSG00000202502"	0	1	0	0	0	1	0	0
"20014"	"ENSG00000202503"	0	0	0	0	0	0	0	0
"20015"	"ENSG00000202508"	0	0	0	0	0	0	1	0
"20016"	"ENSG00000202512"	0	0	0	0	0	0	0	0
"20017"	"ENSG00000202513"	0	0	1	0	0	0	0	0
"20018"	"ENSG00000202514"	0	0	1	0	0	0	0	0
"20019"	"ENSG00000202515"	0	0	0	0	0	0	0	0
"20020"	"ENSG00000202517"	0	0	0	0	0	0	0	0
"20021"	"ENSG00000202521"	0	0	0	0	0	0	0	0
"20022"	"ENSG00000202522"	1	0	0	0	0	0	0	0
"20023"	"ENSG00000202523"	0	0	0	0	0	1	0	0
"20024"	"ENSG00000202526"	0	0	0	0	0	0	0	0
"20025"	"ENSG00000202528"	0	0	0	0	0	0	1	0
"20026"	"ENSG00000202529"	0	0	0	0	0	0	0	0
"20027"	"ENSG00000202532"	0	0	0	0	0	0	0	0
"20028"	"ENSG00000202533"	2	3	8	8	1	4	3	0
"20029"	"ENSG00000202534"	0	0	0	0	0	0	0	0
"20030"	"ENSG00000202536"	0	0	0	0	0	0	0	0
"20031"	"ENSG00000202537"	0	0	0	0	0	0	0	0
"20032"	"ENSG00000202538"	5	0	0	0	0	0	0	0
"20033"	"ENSG00000202542"	0	0	1	0	1	0	0	0
"20034"	"ENSG00000202560"	0	0	0	0	0	0	0	0
"20035"	"ENSG00000202566"	3	2	4	1	5	4	1	2
"20036"	"ENSG00000202569"	0	0	0	0	0	0	0	0
"20037"	"ENSG00000202601"	0	0	0	0	0	0	0	0
"20038"	"ENSG00000202609"	0	0	0	0	0	0	0	0
"20039"	"ENSG00000203257"	0	0	0	0	1	0	0	0
"20040"	"ENSG00000203258"	0	0	0	0	0	0	0	0
"20041"	"ENSG00000203260"	0	0	0	0	0	0	0	0
"20042"	"ENSG00000203262"	0	0	0	0	0	0	0	0
"20043"	"ENSG00000203266"	0	0	0	0	0	0	0	0
"20044"	"ENSG00000203268"	0	0	0	0	0	0	0	0
"20045"	"ENSG00000203276"	3	1	3	1	3	6	7	2
"20046"	"ENSG00000203279"	0	2	1	0	0	1	1	0
"20047"	"ENSG00000203280"	0	0	0	0	0	1	0	0
"20048"	"ENSG00000203281"	0	1	0	0	0	0	0	1
"20049"	"ENSG00000203284"	0	0	0	0	0	0	0	0
"20050"	"ENSG00000203285"	1	0	0	1	0	0	0	0
"20051"	"ENSG00000203286"	0	0	0	0	0	0	0	0
"20052"	"ENSG00000203288"	1	0	3	1	0	1	1	3
"20053"	"ENSG00000203301"	8	1	9	3	6	7	8	1
"20054"	"ENSG00000203305"	0	0	0	0	0	0	0	0
"20055"	"ENSG00000203306"	0	0	3	1	7	1	1	2
"20056"	"ENSG00000203307"	1	0	2	1	0	0	0	1
"20057"	"ENSG00000203314"	0	0	0	0	0	0	0	0
"20058"	"ENSG00000203315"	1	1	2	2	0	2	0	0
"20059"	"ENSG00000203316"	0	0	0	0	0	0	0	0
"20060"	"ENSG00000203317"	0	0	0	0	0	0	0	0
"20061"	"ENSG00000203318"	0	0	0	0	0	0	0	1
"20062"	"ENSG00000203321"	2	2	2	0	2	1	6	2
"20063"	"ENSG00000203325"	3	0	1	2	1	2	0	3
"20064"	"ENSG00000203326"	98	97	132	82	107	137	61	74
"20065"	"ENSG00000203327"	7	4	6	4	8	8	5	3
"20066"	"ENSG00000203334"	0	0	1	0	0	0	0	0
"20067"	"ENSG00000203335"	0	0	0	0	0	0	0	0
"20068"	"ENSG00000203343"	0	0	0	0	0	0	0	0
"20069"	"ENSG00000203344"	0	0	0	0	0	0	0	0
"20070"	"ENSG00000203346"	0	0	0	0	0	0	0	0
"20071"	"ENSG00000203356"	1	1	0	3	1	4	1	1
"20072"	"ENSG00000203362"	5	5	4	0	5	5	2	4
"20073"	"ENSG00000203363"	0	0	0	0	0	0	0	0
"20074"	"ENSG00000203364"	0	0	1	0	0	1	0	0
"20075"	"ENSG00000203372"	0	0	0	0	0	0	0	0
"20076"	"ENSG00000203377"	1	0	0	0	0	1	0	0
"20077"	"ENSG00000203384"	0	0	0	1	0	0	0	1
"20078"	"ENSG00000203386"	0	0	0	0	1	0	0	0
"20079"	"ENSG00000203387"	0	0	0	0	0	0	0	0
"20080"	"ENSG00000203392"	28	30	32	39	32	43	33	46
"20081"	"ENSG00000203394"	0	0	0	0	0	0	0	0
"20082"	"ENSG00000203395"	0	0	0	0	0	0	1	0
"20083"	"ENSG00000203396"	0	0	0	0	0	0	0	0
"20084"	"ENSG00000203397"	0	0	0	0	0	1	0	0
"20085"	"ENSG00000203400"	0	0	0	0	0	0	0	0
"20086"	"ENSG00000203401"	5	8	10	0	3	1	3	2
"20087"	"ENSG00000203402"	0	0	0	0	0	0	0	0
"20088"	"ENSG00000203403"	3	1	5	1	3	6	1	2
"20089"	"ENSG00000203408"	0	0	0	0	0	0	0	0
"20090"	"ENSG00000203411"	0	0	0	0	0	0	0	0
"20091"	"ENSG00000203413"	0	0	0	0	0	0	0	0
"20092"	"ENSG00000203414"	4	0	2	0	0	3	1	0
"20093"	"ENSG00000203415"	0	0	0	0	0	0	0	0
"20094"	"ENSG00000203416"	0	0	0	0	0	0	0	0
"20095"	"ENSG00000203418"	0	0	0	0	0	0	0	0
"20096"	"ENSG00000203421"	0	0	1	0	0	0	1	0
"20097"	"ENSG00000203422"	0	1	0	0	0	0	0	0
"20098"	"ENSG00000203423"	0	0	0	0	0	2	0	0
"20099"	"ENSG00000203424"	0	0	0	0	0	0	0	0
"20100"	"ENSG00000203425"	0	0	0	0	0	0	0	0
"20101"	"ENSG00000203426"	0	0	0	0	0	0	0	0
"20102"	"ENSG00000203427"	0	0	0	0	0	0	0	1
"20103"	"ENSG00000203428"	0	0	1	0	0	0	0	0
"20104"	"ENSG00000203430"	0	0	0	0	0	0	1	0
"20105"	"ENSG00000203431"	0	0	0	0	0	0	0	0
"20106"	"ENSG00000203432"	0	0	0	0	0	0	0	0
"20107"	"ENSG00000203433"	0	0	0	0	0	0	0	0
"20108"	"ENSG00000203434"	0	0	0	1	0	1	0	0
"20109"	"ENSG00000203435"	1	0	2	0	1	1	2	0
"20110"	"ENSG00000203436"	0	0	0	0	0	0	0	0
"20111"	"ENSG00000203437"	0	0	0	0	0	0	0	0
"20112"	"ENSG00000203438"	0	0	0	0	0	0	0	0
"20113"	"ENSG00000203441"	3	3	3	2	2	1	5	5
"20114"	"ENSG00000203442"	0	0	0	0	0	0	0	0
"20115"	"ENSG00000203443"	0	0	0	0	1	0	0	0
"20116"	"ENSG00000203446"	4	0	2	0	4	1	3	1
"20117"	"ENSG00000203457"	1	0	0	0	0	1	0	0
"20118"	"ENSG00000203462"	1	0	1	1	2	1	0	0
"20119"	"ENSG00000203463"	0	0	0	0	0	0	0	0
"20120"	"ENSG00000203465"	0	0	0	0	0	0	0	0
"20121"	"ENSG00000203469"	0	0	0	0	0	0	0	0
"20122"	"ENSG00000203471"	0	0	0	0	0	0	0	0
"20123"	"ENSG00000203472"	0	0	0	0	0	0	0	0
"20124"	"ENSG00000203473"	0	0	0	0	0	0	0	0
"20125"	"ENSG00000203477"	0	0	0	0	0	0	0	0
"20126"	"ENSG00000203478"	0	0	0	0	0	0	0	0
"20127"	"ENSG00000203479"	0	0	0	0	0	0	0	0
"20128"	"ENSG00000203480"	0	0	0	0	0	0	0	0
"20129"	"ENSG00000203482"	0	0	0	0	0	0	0	0
"20130"	"ENSG00000203483"	0	0	0	0	0	0	0	0
"20131"	"ENSG00000203484"	0	0	0	0	0	0	0	0
"20132"	"ENSG00000203485"	2527	2405	2286	1686	2502	4060	2110	2981
"20133"	"ENSG00000203489"	0	0	0	0	0	0	0	0
"20134"	"ENSG00000203492"	0	0	0	0	0	0	0	0
"20135"	"ENSG00000203496"	4	1	1	1	3	4	4	4
"20136"	"ENSG00000203497"	34	29	33	14	31	13	31	28
"20137"	"ENSG00000203498"	0	0	0	0	0	0	0	0
"20138"	"ENSG00000203499"	6	7	17	10	10	17	8	8
"20139"	"ENSG00000203504"	0	0	0	0	0	0	0	0
"20140"	"ENSG00000203505"	0	0	0	0	0	0	0	0
"20141"	"ENSG00000203506"	0	0	0	0	0	1	0	0
"20142"	"ENSG00000203507"	0	0	0	0	0	0	0	0
"20143"	"ENSG00000203511"	0	0	0	1	0	0	0	0
"20144"	"ENSG00000203512"	0	1	0	0	1	0	0	0
"20145"	"ENSG00000203513"	3	0	1	0	0	1	0	0
"20146"	"ENSG00000203518"	0	0	0	0	0	0	0	0
"20147"	"ENSG00000203520"	0	0	1	0	0	0	0	0
"20148"	"ENSG00000203523"	0	0	0	0	0	0	0	0
"20149"	"ENSG00000203527"	0	0	0	0	1	0	0	0
"20150"	"ENSG00000203531"	0	0	0	0	0	0	0	0
"20151"	"ENSG00000203542"	3	2	1	0	2	3	0	1
"20152"	"ENSG00000203543"	0	1	0	1	0	1	0	0
"20153"	"ENSG00000203544"	0	0	0	0	0	0	0	0
"20154"	"ENSG00000203546"	3	5	3	0	4	3	1	4
"20155"	"ENSG00000203547"	0	0	0	0	0	0	0	1
"20156"	"ENSG00000203560"	0	0	0	0	0	0	0	0
"20157"	"ENSG00000203562"	0	0	0	0	0	1	1	1
"20158"	"ENSG00000203563"	0	0	0	0	0	0	0	0
"20159"	"ENSG00000203565"	0	1	0	0	2	0	0	0
"20160"	"ENSG00000203572"	0	0	0	0	0	0	0	0
"20161"	"ENSG00000203573"	0	0	0	0	0	0	0	0
"20162"	"ENSG00000203574"	0	0	0	0	0	0	0	0
"20163"	"ENSG00000203575"	0	0	0	0	0	0	0	0
"20164"	"ENSG00000203576"	0	0	0	0	0	0	0	0
"20165"	"ENSG00000203578"	0	0	0	0	0	0	0	0
"20166"	"ENSG00000203581"	0	0	1	2	0	1	2	0
"20167"	"ENSG00000203583"	0	0	0	0	0	0	0	0
"20168"	"ENSG00000203585"	1	0	0	3	0	0	0	0
"20169"	"ENSG00000203588"	1	3	2	0	4	3	1	1
"20170"	"ENSG00000203589"	0	3	4	1	2	0	0	1
"20171"	"ENSG00000203593"	1	2	0	0	0	1	2	0
"20172"	"ENSG00000203594"	0	0	0	0	0	0	0	0
"20173"	"ENSG00000203601"	1	2	0	0	0	0	0	0
"20174"	"ENSG00000203602"	2	5	3	0	2	0	0	4
"20175"	"ENSG00000203605"	0	0	0	0	0	0	0	0
"20176"	"ENSG00000203606"	0	0	0	0	0	0	0	0
"20177"	"ENSG00000203614"	2	4	2	0	0	0	3	2
"20178"	"ENSG00000203615"	2	1	3	0	1	1	0	1
